Continente;cod continente;Pa�s;cod pais;UF;cod uf;Via;cod via;ano;M�s;cod mes;Chegadas
America Central e Caribe;2;Nicaragua;18;Parana;16;Terrestre;2;2023;Marco;3;4
America Central e Caribe;2;Nicaragua;18;Parana;16;Terrestre;2;2023;Abril;4;8
America Central e Caribe;2;Nicaragua;18;Parana;16;Terrestre;2;2023;Maio;5;1
America Central e Caribe;2;Nicaragua;18;Parana;16;Terrestre;2;2023;Junho;6;4
America Central e Caribe;2;Nicaragua;18;Parana;16;Terrestre;2;2023;Julho;7;4
America Central e Caribe;2;Nicaragua;18;Parana;16;Terrestre;2;2023;Agosto;8;1
America Central e Caribe;2;Nicaragua;18;Parana;16;Terrestre;2;2023;Setembro;9;2
America Central e Caribe;2;Nicaragua;18;Parana;16;Terrestre;2;2023;Outubro;10;17
America Central e Caribe;2;Nicaragua;18;Parana;16;Terrestre;2;2023;Outubro;10;0
America Central e Caribe;2;Nicaragua;18;Parana;16;Terrestre;2;2023;Novembro;11;15
America Central e Caribe;2;Nicaragua;18;Parana;16;Terrestre;2;2023;Novembro;11;0
America Central e Caribe;2;Nicaragua;18;Parana;16;Terrestre;2;2023;Dezembro;12;11
africa;1;Nigeria;8;Parana;16;Terrestre;2;2023;Outubro;10;1
africa;1;Nigeria;8;Parana;16;Terrestre;2;2023;Novembro;11;2
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Janeiro;1;20
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Fevereiro;2;24
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Marco;3;41
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Abril;4;36
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Maio;5;21
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Junho;6;18
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Julho;7;11
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Agosto;8;21
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Setembro;9;29
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Outubro;10;46
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Outubro;10;0
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Novembro;11;38
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Novembro;11;0
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Dezembro;12;27
Europa;6;Noruega;77;Parana;16;Terrestre;2;2023;Dezembro;12;0
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Janeiro;1;42
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Fevereiro;2;39
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Marco;3;56
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Abril;4;70
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Maio;5;51
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Junho;6;45
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Julho;7;30
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Agosto;8;28
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Setembro;9;76
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Outubro;10;99
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Outubro;10;0
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Novembro;11;75
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Novembro;11;0
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Dezembro;12;61
Oceania;7;Nova Zel�ndia;91;Parana;16;Terrestre;2;2023;Dezembro;12;0
asia;5;Outros pa�ses;56;Parana;16;Terrestre;2;2023;Marco;3;1
asia;5;Outros pa�ses;56;Parana;16;Terrestre;2;2023;Abril;4;1
asia;5;Outros pa�ses;56;Parana;16;Terrestre;2;2023;Setembro;9;2
Continente n�o especificado;8;Pa�ses n�o especificados;93;Parana;16;Terrestre;2;2023;Junho;6;1
Continente n�o especificado;8;Pa�ses n�o especificados;93;Parana;16;Terrestre;2;2023;Setembro;9;1
asia;5;Outros pa�ses;56;Parana;16;Terrestre;2;2023;Setembro;9;0
asia;5;Outros pa�ses;56;Parana;16;Terrestre;2;2023;Dezembro;12;0
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Janeiro;1;3
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Fevereiro;2;1
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Marco;3;2
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Abril;4;10
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Maio;5;13
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Junho;6;9
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Julho;7;7
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Agosto;8;19
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Setembro;9;22
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Outubro;10;45
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Outubro;10;0
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Novembro;11;61
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Novembro;11;0
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Dezembro;12;15
America Central e Caribe;2;Panama;19;Parana;16;Terrestre;2;2023;Dezembro;12;0
asia;5;Paquist�o;51;Parana;16;Terrestre;2;2023;Junho;6;0
asia;5;Paquist�o;51;Parana;16;Terrestre;2;2023;Julho;7;0
asia;5;Paquist�o;51;Parana;16;Terrestre;2;2023;Setembro;9;5
asia;5;Paquist�o;51;Parana;16;Terrestre;2;2023;Outubro;10;0
asia;5;Paquist�o;51;Parana;16;Terrestre;2;2023;Outubro;10;0
asia;5;Paquist�o;51;Parana;16;Terrestre;2;2023;Novembro;11;0
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Janeiro;1;229
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Fevereiro;2;171
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Marco;3;91
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Abril;4;107
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Maio;5;44
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Junho;6;55
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Julho;7;77
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Agosto;8;77
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Setembro;9;74
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Outubro;10;169
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Outubro;10;0
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Novembro;11;364
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Novembro;11;0
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Dezembro;12;362
America do Sul;4;Paraguai;33;Parana;16;Terrestre;2;2023;Dezembro;12;0
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Janeiro;1;267
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Fevereiro;2;281
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Marco;3;403
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Abril;4;321
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Maio;5;439
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Junho;6;332
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Julho;7;505
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Agosto;8;675
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Setembro;9;559
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Outubro;10;991
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Outubro;10;0
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Novembro;11;1012
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Novembro;11;0
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Dezembro;12;559
America do Sul;4;Peru;34;Parana;16;Terrestre;2;2023;Dezembro;12;0
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Janeiro;1;135
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Fevereiro;2;230
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Marco;3;313
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Abril;4;108
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Maio;5;56
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Junho;6;23
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Julho;7;91
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Agosto;8;69
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Setembro;9;43
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Outubro;10;227
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Outubro;10;0
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Novembro;11;754
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Novembro;11;0
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Dezembro;12;361
Europa;6;Pol�nia;78;Parana;16;Terrestre;2;2023;Dezembro;12;0
America Central e Caribe;2;Outros pa�ses;22;Parana;16;Terrestre;2;2023;Dezembro;12;1
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Janeiro;1;36
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Fevereiro;2;53
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Marco;3;97
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Abril;4;63
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Maio;5;48
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Junho;6;19
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Julho;7;28
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Agosto;8;75
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Setembro;9;57
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Outubro;10;67
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Outubro;10;0
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Novembro;11;164
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Novembro;11;0
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Dezembro;12;172
Europa;6;Portugal;79;Parana;16;Terrestre;2;2023;Dezembro;12;0
africa;1;Qu�nia;9;Parana;16;Terrestre;2;2023;Fevereiro;2;1
africa;1;Qu�nia;9;Parana;16;Terrestre;2;2023;Abril;4;0
africa;1;Qu�nia;9;Parana;16;Terrestre;2;2023;Maio;5;0
africa;1;Qu�nia;9;Parana;16;Terrestre;2;2023;Outubro;10;0
africa;1;Qu�nia;9;Parana;16;Terrestre;2;2023;Outubro;10;0
africa;1;Qu�nia;9;Parana;16;Terrestre;2;2023;Dezembro;12;3
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Janeiro;1;517
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Fevereiro;2;771
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Marco;3;1795
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Abril;4;1081
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Maio;5;838
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Junho;6;419
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Julho;7;456
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Agosto;8;667
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Setembro;9;881
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Outubro;10;1389
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Outubro;10;0
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Novembro;11;1901
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Novembro;11;0
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Dezembro;12;1097
Europa;6;Reino Unido;80;Parana;16;Terrestre;2;2023;Dezembro;12;0
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Janeiro;1;429
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Fevereiro;2;762
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Marco;3;660
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Abril;4;354
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Maio;5;149
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Junho;6;97
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Julho;7;155
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Agosto;8;125
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Setembro;9;192
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Outubro;10;304
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Outubro;10;0
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Novembro;11;721
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Novembro;11;0
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Dezembro;12;847
asia;5;Rep�blica da Coreia;52;Parana;16;Terrestre;2;2023;Dezembro;12;0
africa;1;Outros pa�ses;11;Parana;16;Terrestre;2;2023;Janeiro;1;1
Europa;6;Outros pa�ses;89;Parana;16;Terrestre;2;2023;Fevereiro;2;1
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Janeiro;1;2
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Fevereiro;2;1
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Marco;3;27
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Abril;4;20
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Maio;5;8
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Junho;6;9
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Julho;7;7
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Agosto;8;7
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Setembro;9;30
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Outubro;10;53
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Outubro;10;0
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Novembro;11;27
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Novembro;11;0
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Dezembro;12;9
America Central e Caribe;2;Rep�blica Dominicana;20;Parana;16;Terrestre;2;2023;Dezembro;12;0
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Janeiro;1;9
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Fevereiro;2;30
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Marco;3;120
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Abril;4;65
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Maio;5;28
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Junho;6;5
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Julho;7;30
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Agosto;8;20
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Setembro;9;26
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Outubro;10;87
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Outubro;10;0
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Novembro;11;265
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Novembro;11;0
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Dezembro;12;49
Europa;6;Rep�blica Tcheca;81;Parana;16;Terrestre;2;2023;Dezembro;12;0
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Janeiro;1;48
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Fevereiro;2;39
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Marco;3;192
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Abril;4;165
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Maio;5;115
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Junho;6;14
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Julho;7;9
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Agosto;8;37
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Setembro;9;38
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Outubro;10;197
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Outubro;10;0
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Novembro;11;332
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Novembro;11;0
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Dezembro;12;170
Europa;6;Rom�nia;82;Parana;16;Terrestre;2;2023;Dezembro;12;0
africa;1;Outros pa�ses;11;Parana;16;Terrestre;2;2023;Julho;7;0
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Janeiro;1;230
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Fevereiro;2;191
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Marco;3;211
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Abril;4;184
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Maio;5;120
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Junho;6;82
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Julho;7;132
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Agosto;8;163
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Setembro;9;117
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Outubro;10;178
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Outubro;10;0
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Novembro;11;324
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Novembro;11;0
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Dezembro;12;265
Europa;6;R�ssia;83;Parana;16;Terrestre;2;2023;Dezembro;12;0
Europa;6;Outros pa�ses;89;Parana;16;Terrestre;2;2023;Agosto;8;1
Europa;6;Outros pa�ses;89;Parana;16;Terrestre;2;2023;Dezembro;12;3
America Central e Caribe;2;Outros pa�ses;22;Parana;16;Terrestre;2;2023;Dezembro;12;0
America Central e Caribe;2;Outros pa�ses;22;Parana;16;Terrestre;2;2023;Junho;6;2
America Central e Caribe;2;Outros pa�ses;22;Parana;16;Terrestre;2;2023;Agosto;8;1
America Central e Caribe;2;Outros pa�ses;22;Parana;16;Terrestre;2;2023;Dezembro;12;0
America Central e Caribe;2;Outros pa�ses;22;Parana;16;Terrestre;2;2023;Dezembro;12;0
africa;1;Outros pa�ses;11;Parana;16;Terrestre;2;2023;Setembro;9;1
africa;1;Outros pa�ses;11;Parana;16;Terrestre;2;2023;Novembro;11;0
africa;1;Outros pa�ses;11;Parana;16;Terrestre;2;2023;Novembro;11;0
africa;1;Outros pa�ses;11;Parana;16;Terrestre;2;2023;Dezembro;12;0
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Janeiro;1;9
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Fevereiro;2;15
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Marco;3;19
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Abril;4;16
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Maio;5;1
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Junho;6;6
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Julho;7;2
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Agosto;8;1
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Setembro;9;7
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Outubro;10;21
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Outubro;10;0
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Novembro;11;29
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Novembro;11;0
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Dezembro;12;8
Europa;6;Servia;84;Parana;16;Terrestre;2;2023;Dezembro;12;0
asia;5;S�ria;53;Parana;16;Terrestre;2;2023;Janeiro;1;1
asia;5;S�ria;53;Parana;16;Terrestre;2;2023;Maio;5;0
asia;5;S�ria;53;Parana;16;Terrestre;2;2023;Dezembro;12;0
asia;5;Outros pa�ses;56;Parana;16;Terrestre;2;2023;Abril;4;1
asia;5;Outros pa�ses;56;Parana;16;Terrestre;2;2023;Outubro;10;0
asia;5;Outros pa�ses;56;Parana;16;Terrestre;2;2023;Outubro;10;0
asia;5;Outros pa�ses;56;Parana;16;Terrestre;2;2023;Novembro;11;0
asia;5;Outros pa�ses;56;Parana;16;Terrestre;2;2023;Novembro;11;0
asia;5;Outros pa�ses;56;Parana;16;Terrestre;2;2023;Dezembro;12;0
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Janeiro;1;54
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Fevereiro;2;66
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Marco;3;127
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Abril;4;38
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Maio;5;21
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Junho;6;6
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Julho;7;29
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Agosto;8;14
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Setembro;9;25
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Outubro;10;42
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Outubro;10;0
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Novembro;11;210
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Novembro;11;0
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Dezembro;12;57
Europa;6;Suecia;85;Parana;16;Terrestre;2;2023;Dezembro;12;0
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Janeiro;1;218
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Fevereiro;2;198
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Marco;3;301
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Abril;4;251
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Maio;5;209
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Junho;6;87
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Julho;7;154
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Agosto;8;141
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Setembro;9;112
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Outubro;10;315
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Outubro;10;0
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Novembro;11;490
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Novembro;11;0
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Dezembro;12;370
Europa;6;Su��a;86;Parana;16;Terrestre;2;2023;Dezembro;12;0
America do Sul;4;Suriname;35;Parana;16;Terrestre;2;2023;Marco;3;1
America do Sul;4;Suriname;35;Parana;16;Terrestre;2;2023;Maio;5;0
America do Sul;4;Suriname;35;Parana;16;Terrestre;2;2023;Junho;6;0
America do Sul;4;Suriname;35;Parana;16;Terrestre;2;2023;Julho;7;1
America do Sul;4;Suriname;35;Parana;16;Terrestre;2;2023;Agosto;8;8
America do Sul;4;Suriname;35;Parana;16;Terrestre;2;2023;Setembro;9;4
America do Sul;4;Suriname;35;Parana;16;Terrestre;2;2023;Outubro;10;1
America do Sul;4;Suriname;35;Parana;16;Terrestre;2;2023;Novembro;11;5
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Janeiro;1;5
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Fevereiro;2;7
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Marco;3;28
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Abril;4;53
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Maio;5;17
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Junho;6;5
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Julho;7;12
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Agosto;8;7
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Setembro;9;3
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Outubro;10;10
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Outubro;10;0
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Novembro;11;33
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Novembro;11;0
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Dezembro;12;27
asia;5;Tail�ndia;54;Parana;16;Terrestre;2;2023;Dezembro;12;0
asia;5;Taiwan;55;Parana;16;Terrestre;2;2023;Janeiro;1;8
asia;5;Taiwan;55;Parana;16;Terrestre;2;2023;Fevereiro;2;6
asia;5;Taiwan;55;Parana;16;Terrestre;2;2023;Marco;3;4
asia;5;Taiwan;55;Parana;16;Terrestre;2;2023;Abril;4;7
asia;5;Taiwan;55;Parana;16;Terrestre;2;2023;Maio;5;1
asia;5;Taiwan;55;Parana;16;Terrestre;2;2023;Junho;6;13
asia;5;Taiwan;55;Parana;16;Terrestre;2;2023;Julho;7;4
asia;5;Taiwan;55;Parana;16;Terrestre;2;2023;Agosto;8;4
asia;5;Taiwan;55;Parana;16;Terrestre;2;2023;Setembro;9;0
asia;5;Taiwan;55;Parana;16;Terrestre;2;2023;Outubro;10;5
asia;5;Taiwan;55;Parana;16;Terrestre;2;2023;Outubro;10;0
asia;5;Taiwan;55;Parana;16;Terrestre;2;2023;Novembro;11;68
